phase,palette,pen,source_index,track,source_rgb,neo_word,neo_rgb
136,70,2,86,9,#006500,0x0060,#006300
136,70,3,87,10,#005400,0x0050,#005200
136,70,4,88,11,#004300,0x0040,#004200
136,70,5,89,12,#003200,0x0030,#003100
136,70,6,95,18,#373700,0x6330,#3a3a00
136,70,7,96,19,#3f3f00,0x0440,#424200
136,74,1,84,7,#008700,0x0080,#008400
136,74,2,85,8,#007600,0x0070,#007300
136,74,3,86,9,#006500,0x0060,#006300
136,74,4,87,10,#005400,0x0050,#005200
136,74,5,88,11,#004300,0x0040,#004200
136,74,6,89,12,#003200,0x0030,#003100
136,76,1,77,0,#00fe00,0x20f0,#00ff00
136,76,2,78,1,#00ed00,0x20e0,#00ef00
136,76,3,79,2,#00dc00,0x20d0,#00de00
136,79,1,84,7,#008700,0x0080,#008400
136,79,2,85,8,#007600,0x0070,#007300
136,79,3,86,9,#006500,0x0060,#006300
136,79,4,87,10,#005400,0x0050,#005200
137,34,1,77,0,#00ed00,0x20e0,#00ef00
137,34,2,78,1,#00dc00,0x20d0,#00de00
137,34,3,79,2,#00cb00,0x20c0,#00ce00
137,35,1,78,1,#00dc00,0x20d0,#00de00
137,35,2,79,2,#00cb00,0x20c0,#00ce00
137,36,1,84,7,#007600,0x0070,#007300
137,36,2,85,8,#006500,0x0060,#006300
137,36,3,86,9,#005400,0x0050,#005200
137,36,4,87,10,#004300,0x0040,#004200
137,37,1,84,7,#007600,0x0070,#007300
137,37,2,85,8,#006500,0x0060,#006300
137,37,3,86,9,#005400,0x0050,#005200
137,37,4,87,10,#004300,0x0040,#004200
137,37,5,88,11,#003200,0x0030,#003100
137,38,1,79,2,#00cb00,0x20c0,#00ce00
137,38,2,80,3,#00ba00,0x20b0,#00bd00
137,38,3,81,4,#00a900,0x20a0,#00ad00
137,38,4,82,5,#009800,0x0090,#009400
137,38,5,83,6,#008700,0x0080,#008400
137,38,6,84,7,#007600,0x0070,#007300
137,49,1,79,2,#00cb00,0x20c0,#00ce00
137,49,2,80,3,#00ba00,0x20b0,#00bd00
137,49,3,81,4,#00a900,0x20a0,#00ad00
137,49,4,82,5,#009800,0x0090,#009400
137,49,5,83,6,#008700,0x0080,#008400
137,49,6,84,7,#007600,0x0070,#007300
137,50,1,90,13,#171700,0x6110,#191900
137,50,2,94,17,#373700,0x6330,#3a3a00
137,50,3,95,18,#3f3f00,0x0440,#424200
137,56,1,77,0,#00ed00,0x20e0,#00ef00
137,56,2,78,1,#00dc00,0x20d0,#00de00
137,56,3,79,2,#00cb00,0x20c0,#00ce00
137,59,1,77,0,#00ed00,0x20e0,#00ef00
137,59,2,78,1,#00dc00,0x20d0,#00de00
137,59,3,79,2,#00cb00,0x20c0,#00ce00
137,60,1,83,6,#008700,0x0080,#008400
137,60,2,84,7,#007600,0x0070,#007300
137,62,1,79,2,#00cb00,0x20c0,#00ce00
137,62,2,80,3,#00ba00,0x20b0,#00bd00
137,62,3,81,4,#00a900,0x20a0,#00ad00
137,62,4,82,5,#009800,0x0090,#009400
137,62,5,83,6,#008700,0x0080,#008400
137,62,6,84,7,#007600,0x0070,#007300
137,63,1,84,7,#007600,0x0070,#007300
137,63,2,85,8,#006500,0x0060,#006300
137,63,3,86,9,#005400,0x0050,#005200
137,63,4,87,10,#004300,0x0040,#004200
137,63,5,90,13,#171700,0x6110,#191900
137,63,6,91,14,#1f1f00,0x0220,#212100
137,64,1,84,7,#007600,0x0070,#007300
137,64,2,85,8,#006500,0x0060,#006300
137,64,3,86,9,#005400,0x0050,#005200
137,64,4,87,10,#004300,0x0040,#004200
137,64,5,88,11,#003200,0x0030,#003100
137,64,6,89,12,#002100,0x0020,#002100
137,65,1,90,13,#171700,0x6110,#191900
137,65,2,91,14,#1f1f00,0x0220,#212100
137,65,3,92,15,#272700,0x6220,#292900
137,65,4,93,16,#2f2f00,0x0330,#313100
137,65,5,94,17,#373700,0x6330,#3a3a00
137,65,6,95,18,#3f3f00,0x0440,#424200
137,66,1,79,2,#00cb00,0x20c0,#00ce00
137,66,2,80,3,#00ba00,0x20b0,#00bd00
137,66,3,81,4,#00a900,0x20a0,#00ad00
137,66,4,82,5,#009800,0x0090,#009400
137,66,5,83,6,#008700,0x0080,#008400
137,66,6,84,7,#007600,0x0070,#007300
137,68,1,79,2,#00cb00,0x20c0,#00ce00
137,68,2,80,3,#00ba00,0x20b0,#00bd00
137,68,3,84,7,#007600,0x0070,#007300
137,69,1,90,13,#171700,0x6110,#191900
137,70,1,85,8,#006500,0x0060,#006300
137,70,2,86,9,#005400,0x0050,#005200
137,70,3,87,10,#004300,0x0040,#004200
137,70,4,88,11,#003200,0x0030,#003100
137,70,5,89,12,#002100,0x0020,#002100
137,70,6,95,18,#3f3f00,0x0440,#424200
137,70,7,96,19,#474700,0x6440,#4a4a00
137,74,1,84,7,#007600,0x0070,#007300
137,74,2,85,8,#006500,0x0060,#006300
137,74,3,86,9,#005400,0x0050,#005200
137,74,4,87,10,#004300,0x0040,#004200
137,74,5,88,11,#003200,0x0030,#003100
137,74,6,89,12,#002100,0x0020,#002100
137,76,1,77,0,#00ed00,0x20e0,#00ef00
137,76,2,78,1,#00dc00,0x20d0,#00de00
137,76,3,79,2,#00cb00,0x20c0,#00ce00
137,79,1,84,7,#007600,0x0070,#007300
137,79,2,85,8,#006500,0x0060,#006300
137,79,3,86,9,#005400,0x0050,#005200
137,79,4,87,10,#004300,0x0040,#004200
138,34,1,77,0,#00dc00,0x20d0,#00de00
138,34,2,78,1,#00cb00,0x20c0,#00ce00
138,34,3,79,2,#00ba00,0x20b0,#00bd00
138,35,1,78,1,#00cb00,0x20c0,#00ce00
138,35,2,79,2,#00ba00,0x20b0,#00bd00
138,36,1,84,7,#006500,0x0060,#006300
138,36,2,85,8,#005400,0x0050,#005200
138,36,3,86,9,#004300,0x0040,#004200
138,36,4,87,10,#003200,0x0030,#003100
138,37,1,84,7,#006500,0x0060,#006300
138,37,2,85,8,#005400,0x0050,#005200
138,37,3,86,9,#004300,0x0040,#004200
138,37,4,87,10,#003200,0x0030,#003100
138,37,5,88,11,#002100,0x0020,#002100
138,38,1,79,2,#00ba00,0x20b0,#00bd00
138,38,2,80,3,#00a900,0x20a0,#00ad00
138,38,3,81,4,#009800,0x0090,#009400
138,38,4,82,5,#008700,0x0080,#008400
138,38,5,83,6,#007600,0x0070,#007300
138,38,6,84,7,#006500,0x0060,#006300
138,49,1,79,2,#00ba00,0x20b0,#00bd00
138,49,2,80,3,#00a900,0x20a0,#00ad00
138,49,3,81,4,#009800,0x0090,#009400
138,49,4,82,5,#008700,0x0080,#008400
138,49,5,83,6,#007600,0x0070,#007300
138,49,6,84,7,#006500,0x0060,#006300
138,50,1,90,13,#1f1f00,0x0220,#212100
138,50,2,94,17,#3f3f00,0x0440,#424200
138,50,3,95,18,#474700,0x6440,#4a4a00
138,56,1,77,0,#00dc00,0x20d0,#00de00
138,56,2,78,1,#00cb00,0x20c0,#00ce00
138,56,3,79,2,#00ba00,0x20b0,#00bd00
138,59,1,77,0,#00dc00,0x20d0,#00de00
138,59,2,78,1,#00cb00,0x20c0,#00ce00
138,59,3,79,2,#00ba00,0x20b0,#00bd00
138,60,1,83,6,#007600,0x0070,#007300
138,60,2,84,7,#006500,0x0060,#006300
138,62,1,79,2,#00ba00,0x20b0,#00bd00
138,62,2,80,3,#00a900,0x20a0,#00ad00
138,62,3,81,4,#009800,0x0090,#009400
138,62,4,82,5,#008700,0x0080,#008400
138,62,5,83,6,#007600,0x0070,#007300
138,62,6,84,7,#006500,0x0060,#006300
138,63,1,84,7,#006500,0x0060,#006300
138,63,2,85,8,#005400,0x0050,#005200
138,63,3,86,9,#004300,0x0040,#004200
138,63,4,87,10,#003200,0x0030,#003100
138,63,5,90,13,#1f1f00,0x0220,#212100
138,63,6,91,14,#272700,0x6220,#292900
138,64,1,84,7,#006500,0x0060,#006300
138,64,2,85,8,#005400,0x0050,#005200
138,64,3,86,9,#004300,0x0040,#004200
138,64,4,87,10,#003200,0x0030,#003100
138,64,5,88,11,#002100,0x0020,#002100
138,64,6,89,12,#171700,0x6110,#191900
138,65,1,90,13,#1f1f00,0x0220,#212100
138,65,2,91,14,#272700,0x6220,#292900
138,65,3,92,15,#2f2f00,0x0330,#313100
138,65,4,93,16,#373700,0x6330,#3a3a00
138,65,5,94,17,#3f3f00,0x0440,#424200
138,65,6,95,18,#474700,0x6440,#4a4a00
138,66,1,79,2,#00ba00,0x20b0,#00bd00
138,66,2,80,3,#00a900,0x20a0,#00ad00
138,66,3,81,4,#009800,0x0090,#009400
138,66,4,82,5,#008700,0x0080,#008400
138,66,5,83,6,#007600,0x0070,#007300
138,66,6,84,7,#006500,0x0060,#006300
138,68,1,79,2,#00ba00,0x20b0,#00bd00
138,68,2,80,3,#00a900,0x20a0,#00ad00
138,68,3,84,7,#006500,0x0060,#006300
138,69,1,90,13,#1f1f00,0x0220,#212100
138,70,1,85,8,#005400,0x0050,#005200
138,70,2,86,9,#004300,0x0040,#004200
138,70,3,87,10,#003200,0x0030,#003100
138,70,4,88,11,#002100,0x0020,#002100
138,70,5,89,12,#171700,0x6110,#191900
138,70,6,95,18,#474700,0x6440,#4a4a00
138,70,7,96,19,#4f4f00,0x0550,#525200
138,74,1,84,7,#006500,0x0060,#006300
138,74,2,85,8,#005400,0x0050,#005200
138,74,3,86,9,#004300,0x0040,#004200
138,74,4,87,10,#003200,0x0030,#003100
138,74,5,88,11,#002100,0x0020,#002100
138,74,6,89,12,#171700,0x6110,#191900
138,76,1,77,0,#00dc00,0x20d0,#00de00
138,76,2,78,1,#00cb00,0x20c0,#00ce00
138,76,3,79,2,#00ba00,0x20b0,#00bd00
138,79,1,84,7,#006500,0x0060,#006300
138,79,2,85,8,#005400,0x0050,#005200
138,79,3,86,9,#004300,0x0040,#004200
138,79,4,87,10,#003200,0x0030,#003100
139,34,1,77,0,#00cb00,0x20c0,#00ce00
139,34,2,78,1,#00ba00,0x20b0,#00bd00
139,34,3,79,2,#00a900,0x20a0,#00ad00
139,35,1,78,1,#00ba00,0x20b0,#00bd00
139,35,2,79,2,#00a900,0x20a0,#00ad00
139,36,1,84,7,#005400,0x0050,#005200
139,36,2,85,8,#004300,0x0040,#004200
139,36,3,86,9,#003200,0x0030,#003100
139,36,4,87,10,#002100,0x0020,#002100
139,37,1,84,7,#005400,0x0050,#005200
139,37,2,85,8,#004300,0x0040,#004200
139,37,3,86,9,#003200,0x0030,#003100
139,37,4,87,10,#002100,0x0020,#002100
139,37,5,88,11,#171700,0x6110,#191900
139,38,1,79,2,#00a900,0x20a0,#00ad00
139,38,2,80,3,#009800,0x0090,#009400
139,38,3,81,4,#008700,0x0080,#008400
139,38,4,82,5,#007600,0x0070,#007300
139,38,5,83,6,#006500,0x0060,#006300
139,38,6,84,7,#005400,0x0050,#005200
139,49,1,79,2,#00a900,0x20a0,#00ad00
139,49,2,80,3,#009800,0x0090,#009400
139,49,3,81,4,#008700,0x0080,#008400
139,49,4,82,5,#007600,0x0070,#007300
139,49,5,83,6,#006500,0x0060,#006300
139,49,6,84,7,#005400,0x0050,#005200
139,50,1,90,13,#272700,0x6220,#292900
139,50,2,94,17,#474700,0x6440,#4a4a00
139,50,3,95,18,#4f4f00,0x0550,#525200
139,56,1,77,0,#00cb00,0x20c0,#00ce00
139,56,2,78,1,#00ba00,0x20b0,#00bd00
139,56,3,79,2,#00a900,0x20a0,#00ad00
139,59,1,77,0,#00cb00,0x20c0,#00ce00
139,59,2,78,1,#00ba00,0x20b0,#00bd00
139,59,3,79,2,#00a900,0x20a0,#00ad00
139,60,1,83,6,#006500,0x0060,#006300
139,60,2,84,7,#005400,0x0050,#005200
139,62,1,79,2,#00a900,0x20a0,#00ad00
139,62,2,80,3,#009800,0x0090,#009400
139,62,3,81,4,#008700,0x0080,#008400
139,62,4,82,5,#007600,0x0070,#007300
139,62,5,83,6,#006500,0x0060,#006300
139,62,6,84,7,#005400,0x0050,#005200
139,63,1,84,7,#005400,0x0050,#005200
139,63,2,85,8,#004300,0x0040,#004200
139,63,3,86,9,#003200,0x0030,#003100
139,63,4,87,10,#002100,0x0020,#002100
139,63,5,90,13,#272700,0x6220,#292900
139,63,6,91,14,#2f2f00,0x0330,#313100
139,64,1,84,7,#005400,0x0050,#005200
139,64,2,85,8,#004300,0x0040,#004200
139,64,3,86,9,#003200,0x0030,#003100
139,64,4,87,10,#002100,0x0020,#002100
139,64,5,88,11,#171700,0x6110,#191900
139,64,6,89,12,#1f1f00,0x0220,#212100
139,65,1,90,13,#272700,0x6220,#292900
139,65,2,91,14,#2f2f00,0x0330,#313100
139,65,3,92,15,#373700,0x6330,#3a3a00
139,65,4,93,16,#3f3f00,0x0440,#424200
139,65,5,94,17,#474700,0x6440,#4a4a00
139,65,6,95,18,#4f4f00,0x0550,#525200
139,66,1,79,2,#00a900,0x20a0,#00ad00
139,66,2,80,3,#009800,0x0090,#009400
139,66,3,81,4,#008700,0x0080,#008400
139,66,4,82,5,#007600,0x0070,#007300
139,66,5,83,6,#006500,0x0060,#006300
139,66,6,84,7,#005400,0x0050,#005200
139,68,1,79,2,#00a900,0x20a0,#00ad00
139,68,2,80,3,#009800,0x0090,#009400
139,68,3,84,7,#005400,0x0050,#005200
139,69,1,90,13,#272700,0x6220,#292900
139,70,1,85,8,#004300,0x0040,#004200
139,70,2,86,9,#003200,0x0030,#003100
139,70,3,87,10,#002100,0x0020,#002100
139,70,4,88,11,#171700,0x6110,#191900
139,70,5,89,12,#1f1f00,0x0220,#212100
139,70,6,95,18,#4f4f00,0x0550,#525200
139,70,7,96,19,#565600,0x0550,#525200
139,74,1,84,7,#005400,0x0050,#005200
139,74,2,85,8,#004300,0x0040,#004200
139,74,3,86,9,#003200,0x0030,#003100
139,74,4,87,10,#002100,0x0020,#002100
139,74,5,88,11,#171700,0x6110,#191900
139,74,6,89,12,#1f1f00,0x0220,#212100
139,76,1,77,0,#00cb00,0x20c0,#00ce00
139,76,2,78,1,#00ba00,0x20b0,#00bd00
139,76,3,79,2,#00a900,0x20a0,#00ad00
139,79,1,84,7,#005400,0x0050,#005200
139,79,2,85,8,#004300,0x0040,#004200
139,79,3,86,9,#003200,0x0030,#003100
139,79,4,87,10,#002100,0x0020,#002100
140,34,1,77,0,#00ba00,0x20b0,#00bd00
140,34,2,78,1,#00a900,0x20a0,#00ad00
140,34,3,79,2,#009800,0x0090,#009400
140,35,1,78,1,#00a900,0x20a0,#00ad00
140,35,2,79,2,#009800,0x0090,#009400
140,36,1,84,7,#004300,0x0040,#004200
140,36,2,85,8,#003200,0x0030,#003100
140,36,3,86,9,#002100,0x0020,#002100
140,36,4,87,10,#171700,0x6110,#191900
140,37,1,84,7,#004300,0x0040,#004200
140,37,2,85,8,#003200,0x0030,#003100
140,37,3,86,9,#002100,0x0020,#002100
140,37,4,87,10,#171700,0x6110,#191900
140,37,5,88,11,#1f1f00,0x0220,#212100
140,38,1,79,2,#009800,0x0090,#009400
140,38,2,80,3,#008700,0x0080,#008400
140,38,3,81,4,#007600,0x0070,#007300
140,38,4,82,5,#006500,0x0060,#006300
140,38,5,83,6,#005400,0x0050,#005200
140,38,6,84,7,#004300,0x0040,#004200
140,49,1,79,2,#009800,0x0090,#009400
140,49,2,80,3,#008700,0x0080,#008400
140,49,3,81,4,#007600,0x0070,#007300
140,49,4,82,5,#006500,0x0060,#006300
140,49,5,83,6,#005400,0x0050,#005200
140,49,6,84,7,#004300,0x0040,#004200
140,50,1,90,13,#2f2f00,0x0330,#313100
140,50,2,94,17,#4f4f00,0x0550,#525200
140,50,3,95,18,#565600,0x0550,#525200
140,56,1,77,0,#00ba00,0x20b0,#00bd00
140,56,2,78,1,#00a900,0x20a0,#00ad00
140,56,3,79,2,#009800,0x0090,#009400
140,59,1,77,0,#00ba00,0x20b0,#00bd00
140,59,2,78,1,#00a900,0x20a0,#00ad00
140,59,3,79,2,#009800,0x0090,#009400
140,60,1,83,6,#005400,0x0050,#005200
140,60,2,84,7,#004300,0x0040,#004200
140,62,1,79,2,#009800,0x0090,#009400
140,62,2,80,3,#008700,0x0080,#008400
140,62,3,81,4,#007600,0x0070,#007300
140,62,4,82,5,#006500,0x0060,#006300
140,62,5,83,6,#005400,0x0050,#005200
140,62,6,84,7,#004300,0x0040,#004200
140,63,1,84,7,#004300,0x0040,#004200
140,63,2,85,8,#003200,0x0030,#003100
140,63,3,86,9,#002100,0x0020,#002100
140,63,4,87,10,#171700,0x6110,#191900
140,63,5,90,13,#2f2f00,0x0330,#313100
140,63,6,91,14,#373700,0x6330,#3a3a00
140,64,1,84,7,#004300,0x0040,#004200
140,64,2,85,8,#003200,0x0030,#003100
140,64,3,86,9,#002100,0x0020,#002100
140,64,4,87,10,#171700,0x6110,#191900
140,64,5,88,11,#1f1f00,0x0220,#212100
140,64,6,89,12,#272700,0x6220,#292900
140,65,1,90,13,#2f2f00,0x0330,#313100
140,65,2,91,14,#373700,0x6330,#3a3a00
140,65,3,92,15,#3f3f00,0x0440,#424200
140,65,4,93,16,#474700,0x6440,#4a4a00
140,65,5,94,17,#4f4f00,0x0550,#525200
140,65,6,95,18,#565600,0x0550,#525200
140,66,1,79,2,#009800,0x0090,#009400
140,66,2,80,3,#008700,0x0080,#008400
140,66,3,81,4,#007600,0x0070,#007300
140,66,4,82,5,#006500,0x0060,#006300
140,66,5,83,6,#005400,0x0050,#005200
140,66,6,84,7,#004300,0x0040,#004200
140,68,1,79,2,#009800,0x0090,#009400
140,68,2,80,3,#008700,0x0080,#008400
140,68,3,84,7,#004300,0x0040,#004200
140,69,1,90,13,#2f2f00,0x0330,#313100
140,70,1,85,8,#003200,0x0030,#003100
140,70,2,86,9,#002100,0x0020,#002100
140,70,3,87,10,#171700,0x6110,#191900
140,70,4,88,11,#1f1f00,0x0220,#212100
140,70,5,89,12,#272700,0x6220,#292900
140,70,6,95,18,#565600,0x0550,#525200
140,70,7,96,19,#5e5e00,0x6550,#5a5a00
140,74,1,84,7,#004300,0x0040,#004200
140,74,2,85,8,#003200,0x0030,#003100
140,74,3,86,9,#002100,0x0020,#002100
140,74,4,87,10,#171700,0x6110,#191900
140,74,5,88,11,#1f1f00,0x0220,#212100
140,74,6,89,12,#272700,0x6220,#292900
140,76,1,77,0,#00ba00,0x20b0,#00bd00
140,76,2,78,1,#00a900,0x20a0,#00ad00
140,76,3,79,2,#009800,0x0090,#009400
140,79,1,84,7,#004300,0x0040,#004200
140,79,2,85,8,#003200,0x0030,#003100
140,79,3,86,9,#002100,0x0020,#002100
140,79,4,87,10,#171700,0x6110,#191900
141,34,1,77,0,#00a900,0x20a0,#00ad00
141,34,2,78,1,#009800,0x0090,#009400
141,34,3,79,2,#008700,0x0080,#008400
141,35,1,78,1,#009800,0x0090,#009400
141,35,2,79,2,#008700,0x0080,#008400
141,36,1,84,7,#003200,0x0030,#003100
141,36,2,85,8,#002100,0x0020,#002100
141,36,3,86,9,#171700,0x6110,#191900
141,36,4,87,10,#1f1f00,0x0220,#212100
141,37,1,84,7,#003200,0x0030,#003100
141,37,2,85,8,#002100,0x0020,#002100
141,37,3,86,9,#171700,0x6110,#191900
141,37,4,87,10,#1f1f00,0x0220,#212100
141,37,5,88,11,#272700,0x6220,#292900
141,38,1,79,2,#008700,0x0080,#008400
141,38,2,80,3,#007600,0x0070,#007300
141,38,3,81,4,#006500,0x0060,#006300
141,38,4,82,5,#005400,0x0050,#005200
141,38,5,83,6,#004300,0x0040,#004200
141,38,6,84,7,#003200,0x0030,#003100
141,49,1,79,2,#008700,0x0080,#008400
141,49,2,80,3,#007600,0x0070,#007300
141,49,3,81,4,#006500,0x0060,#006300
141,49,4,82,5,#005400,0x0050,#005200
141,49,5,83,6,#004300,0x0040,#004200
141,49,6,84,7,#003200,0x0030,#003100
141,50,1,90,13,#373700,0x6330,#3a3a00
141,50,2,94,17,#565600,0x0550,#525200
141,50,3,95,18,#5e5e00,0x6550,#5a5a00
141,56,1,77,0,#00a900,0x20a0,#00ad00
141,56,2,78,1,#009800,0x0090,#009400
141,56,3,79,2,#008700,0x0080,#008400
141,59,1,77,0,#00a900,0x20a0,#00ad00
141,59,2,78,1,#009800,0x0090,#009400
141,59,3,79,2,#008700,0x0080,#008400
141,60,1,83,6,#004300,0x0040,#004200
141,60,2,84,7,#003200,0x0030,#003100
141,62,1,79,2,#008700,0x0080,#008400
141,62,2,80,3,#007600,0x0070,#007300
141,62,3,81,4,#006500,0x0060,#006300
141,62,4,82,5,#005400,0x0050,#005200
141,62,5,83,6,#004300,0x0040,#004200
141,62,6,84,7,#003200,0x0030,#003100
141,63,1,84,7,#003200,0x0030,#003100
141,63,2,85,8,#002100,0x0020,#002100
141,63,3,86,9,#171700,0x6110,#191900
141,63,4,87,10,#1f1f00,0x0220,#212100
141,63,5,90,13,#373700,0x6330,#3a3a00
141,63,6,91,14,#3f3f00,0x0440,#424200
141,64,1,84,7,#003200,0x0030,#003100
141,64,2,85,8,#002100,0x0020,#002100
141,64,3,86,9,#171700,0x6110,#191900
141,64,4,87,10,#1f1f00,0x0220,#212100
141,64,5,88,11,#272700,0x6220,#292900
141,64,6,89,12,#2f2f00,0x0330,#313100
141,65,1,90,13,#373700,0x6330,#3a3a00
141,65,2,91,14,#3f3f00,0x0440,#424200
141,65,3,92,15,#474700,0x6440,#4a4a00
141,65,4,93,16,#4f4f00,0x0550,#525200
141,65,5,94,17,#565600,0x0550,#525200
141,65,6,95,18,#5e5e00,0x6550,#5a5a00
141,66,1,79,2,#008700,0x0080,#008400
141,66,2,80,3,#007600,0x0070,#007300
141,66,3,81,4,#006500,0x0060,#006300
141,66,4,82,5,#005400,0x0050,#005200
141,66,5,83,6,#004300,0x0040,#004200
141,66,6,84,7,#003200,0x0030,#003100
141,68,1,79,2,#008700,0x0080,#008400
141,68,2,80,3,#007600,0x0070,#007300
141,68,3,84,7,#003200,0x0030,#003100
141,69,1,90,13,#373700,0x6330,#3a3a00
141,70,1,85,8,#002100,0x0020,#002100
141,70,2,86,9,#171700,0x6110,#191900
141,70,3,87,10,#1f1f00,0x0220,#212100
141,70,4,88,11,#272700,0x6220,#292900
141,70,5,89,12,#2f2f00,0x0330,#313100
141,70,6,95,18,#5e5e00,0x6550,#5a5a00
141,70,7,96,19,#666600,0x0660,#636300
141,74,1,84,7,#003200,0x0030,#003100
141,74,2,85,8,#002100,0x0020,#002100
141,74,3,86,9,#171700,0x6110,#191900
141,74,4,87,10,#1f1f00,0x0220,#212100
141,74,5,88,11,#272700,0x6220,#292900
141,74,6,89,12,#2f2f00,0x0330,#313100
141,76,1,77,0,#00a900,0x20a0,#00ad00
141,76,2,78,1,#009800,0x0090,#009400
141,76,3,79,2,#008700,0x0080,#008400
141,79,1,84,7,#003200,0x0030,#003100
141,79,2,85,8,#002100,0x0020,#002100
141,79,3,86,9,#171700,0x6110,#191900
141,79,4,87,10,#1f1f00,0x0220,#212100
142,34,1,77,0,#009800,0x0090,#009400
142,34,2,78,1,#008700,0x0080,#008400
142,34,3,79,2,#007600,0x0070,#007300
142,35,1,78,1,#008700,0x0080,#008400
142,35,2,79,2,#007600,0x0070,#007300
142,36,1,84,7,#002100,0x0020,#002100
142,36,2,85,8,#171700,0x6110,#191900
142,36,3,86,9,#1f1f00,0x0220,#212100
142,36,4,87,10,#272700,0x6220,#292900
142,37,1,84,7,#002100,0x0020,#002100
142,37,2,85,8,#171700,0x6110,#191900
142,37,3,86,9,#1f1f00,0x0220,#212100
142,37,4,87,10,#272700,0x6220,#292900
142,37,5,88,11,#2f2f00,0x0330,#313100
142,38,1,79,2,#007600,0x0070,#007300
142,38,2,80,3,#006500,0x0060,#006300
142,38,3,81,4,#005400,0x0050,#005200
142,38,4,82,5,#004300,0x0040,#004200
142,38,5,83,6,#003200,0x0030,#003100
142,38,6,84,7,#002100,0x0020,#002100
142,49,1,79,2,#007600,0x0070,#007300
142,49,2,80,3,#006500,0x0060,#006300
142,49,3,81,4,#005400,0x0050,#005200
142,49,4,82,5,#004300,0x0040,#004200
142,49,5,83,6,#003200,0x0030,#003100
142,49,6,84,7,#002100,0x0020,#002100
142,50,1,90,13,#3f3f00,0x0440,#424200
142,50,2,94,17,#5e5e00,0x6550,#5a5a00
142,50,3,95,18,#666600,0x0660,#636300
142,56,1,77,0,#009800,0x0090,#009400
142,56,2,78,1,#008700,0x0080,#008400
142,56,3,79,2,#007600,0x0070,#007300
142,59,1,77,0,#009800,0x0090,#009400
142,59,2,78,1,#008700,0x0080,#008400
142,59,3,79,2,#007600,0x0070,#007300
142,60,1,83,6,#003200,0x0030,#003100
142,60,2,84,7,#002100,0x0020,#002100
142,62,1,79,2,#007600,0x0070,#007300
142,62,2,80,3,#006500,0x0060,#006300
142,62,3,81,4,#005400,0x0050,#005200
142,62,4,82,5,#004300,0x0040,#004200
142,62,5,83,6,#003200,0x0030,#003100
142,62,6,84,7,#002100,0x0020,#002100
142,63,1,84,7,#002100,0x0020,#002100
142,63,2,85,8,#171700,0x6110,#191900
142,63,3,86,9,#1f1f00,0x0220,#212100
142,63,4,87,10,#272700,0x6220,#292900
142,63,5,90,13,#3f3f00,0x0440,#424200
142,63,6,91,14,#474700,0x6440,#4a4a00
142,64,1,84,7,#002100,0x0020,#002100
142,64,2,85,8,#171700,0x6110,#191900
142,64,3,86,9,#1f1f00,0x0220,#212100
142,64,4,87,10,#272700,0x6220,#292900
142,64,5,88,11,#2f2f00,0x0330,#313100
142,64,6,89,12,#373700,0x6330,#3a3a00
142,65,1,90,13,#3f3f00,0x0440,#424200
142,65,2,91,14,#474700,0x6440,#4a4a00
142,65,3,92,15,#4f4f00,0x0550,#525200
142,65,4,93,16,#565600,0x0550,#525200
142,65,5,94,17,#5e5e00,0x6550,#5a5a00
142,65,6,95,18,#666600,0x0660,#636300
142,66,1,79,2,#007600,0x0070,#007300
142,66,2,80,3,#006500,0x0060,#006300
142,66,3,81,4,#005400,0x0050,#005200
142,66,4,82,5,#004300,0x0040,#004200
142,66,5,83,6,#003200,0x0030,#003100
142,66,6,84,7,#002100,0x0020,#002100
142,68,1,79,2,#007600,0x0070,#007300
142,68,2,80,3,#006500,0x0060,#006300
142,68,3,84,7,#002100,0x0020,#002100
142,69,1,90,13,#3f3f00,0x0440,#424200
142,70,1,85,8,#171700,0x6110,#191900
142,70,2,86,9,#1f1f00,0x0220,#212100
142,70,3,87,10,#272700,0x6220,#292900
142,70,4,88,11,#2f2f00,0x0330,#313100
142,70,5,89,12,#373700,0x6330,#3a3a00
142,70,6,95,18,#666600,0x0660,#636300
142,70,7,96,19,#6e6e00,0x6660,#6b6b00
142,74,1,84,7,#002100,0x0020,#002100
142,74,2,85,8,#171700,0x6110,#191900
142,74,3,86,9,#1f1f00,0x0220,#212100
142,74,4,87,10,#272700,0x6220,#292900
142,74,5,88,11,#2f2f00,0x0330,#313100
142,74,6,89,12,#373700,0x6330,#3a3a00
142,76,1,77,0,#009800,0x0090,#009400
142,76,2,78,1,#008700,0x0080,#008400
142,76,3,79,2,#007600,0x0070,#007300
142,79,1,84,7,#002100,0x0020,#002100
142,79,2,85,8,#171700,0x6110,#191900
142,79,3,86,9,#1f1f00,0x0220,#212100
142,79,4,87,10,#272700,0x6220,#292900
143,34,1,77,0,#008700,0x0080,#008400
143,34,2,78,1,#007600,0x0070,#007300
143,34,3,79,2,#006500,0x0060,#006300
143,35,1,78,1,#007600,0x0070,#007300
143,35,2,79,2,#006500,0x0060,#006300
143,36,1,84,7,#171700,0x6110,#191900
143,36,2,85,8,#1f1f00,0x0220,#212100
143,36,3,86,9,#272700,0x6220,#292900
143,36,4,87,10,#2f2f00,0x0330,#313100
143,37,1,84,7,#171700,0x6110,#191900
143,37,2,85,8,#1f1f00,0x0220,#212100
